ID,true_easting,true_northing,easting_off_grid3_se_corner,northing_off_grid3_se_corner
3961,709042.9833,4129003.989,-30755.44273,30765.68619
3962,721651.8189,4129983.436,-18146.60705,31745.13347
3964,722436.8946,4115105.64,-17361.53139,16867.33655
3966,685540.1852,4153020.558,-54258.24077,54782.25468
3967,653037.2298,4143155.09,-86761.19615,44916.78672
3969,691864.1766,4151172.29,-47934.24943,52933.9874
3970,696667.0294,4099076.629,-43131.39657,838.3257924
3973,694630.2871,4140772.255,-45168.13895,42533.95166
3974,731566.5544,4112753.668,-8231.871604,14515.3649
3975,709112.5471,4132647.683,-30685.87886,34409.3797
3978,698584.1013,4149459.726,-41214.32471,51221.42331
3982,704520.619,4123434.962,-35277.80698,25196.65888
3983,678522.5388,4149926.178,-61275.88723,51687.87504
3985,723240.6172,4122173.186,-16557.80882,23934.88294
3987,676470.8959,4162151.828,-63327.5301,63913.52486
3992,725490.2105,4123878.702,-14308.2155,25640.39855
3995,677036.9245,4147124.213,-62761.50154,48885.90955
3996,680892.5336,4159013.936,-58905.89244,60775.63347
3997,671880.8452,4159095.089,-67917.58083,60856.78643
4001,673023.3536,4154893.948,-66775.07244,56655.64485
4003,686712.197,4158572.011,-53086.22902,60333.70769
4004,681026.8716,4149602.92,-58771.5544,51364.61663
4005,720709.3995,4124643.504,-19089.02654,26405.20117
4007,695628.9493,4099457.504,-44169.47672,1219.200864
4008,706585.8335,4140359.072,-33212.59247,42120.76877
4009,722939.9234,4122793.627,-16858.50264,24555.32402
4010,674418.7347,4155649.33,-65379.6913,57411.02665
4011,705074.4721,4116119.311,-34723.95392,17881.00824
4013,726993.5732,4111953.555,-12804.85278,13715.2515
4014,679322.3564,4153496.799,-60476.06958,55258.49556
4016,723892.5119,4123142.562,-15905.91406,24904.25903
4020,703968.5028,4123532.089,-35829.92318,25293.78597
4021,686112.99,4146456.881,-53685.43603,48218.57785
4023,679592.5452,4135253.725,-60205.8808,37015.4222
4025,681598.5712,4165503.937,-58199.85482,67265.6344
4028,676158.1591,4137323.557,-63640.26692,39085.25358
4030,701388.3503,4142592.532,-38410.07575,44354.22904
4031,732641.8742,4112837.03,-7156.551764,14598.7267
4032,717521.7143,4113003.43,-22276.71175,14765.12685
4033,689109.5833,4163920.727,-50688.84272,65682.42359
4034,729998.075,4118818.766,-9800.351011,20580.4633
4035,676508.7744,4158320.61,-63289.65155,60082.30681
4036,719782.5889,4123800.782,-20015.83707,25562.47948
4037,694041.4367,4148635.05,-45756.9893,50396.74733
4038,672146.2869,4130409.096,-67652.13905,32170.79324
4039,677520.2323,4151301.603,-62278.19374,53063.30032
4041,650359.9102,4156993.721,-89438.51582,58755.41794
4043,723502.3467,4106646.331,-16296.07933,8408.027582
4044,704263.5011,4102558.43,-35534.92486,4320.127439
4045,687031.8474,4150148.615,-52766.57857,51910.31208
4046,705186.0468,4115926.434,-34612.37918,17688.13123
4048,685413.0312,4142852.843,-54385.39483,44614.53978
4049,724414.3464,4120560.778,-15384.07955,22322.47514
4050,679136.1644,4147682.678,-60662.26163,49444.3753
4052,727048.0727,4116230.723,-12750.35326,17992.41954
4053,731676.407,4108668.415,-8122.019041,10430.11229
4054,658521.5242,4143533.672,-81276.90183,45295.3687
4056,695348.3496,4148106.445,-44450.07645,49868.14183
4058,651854.8861,4137722.312,-87943.53994,39484.00899
4061,668094.184,4160946.418,-71704.24195,62708.11451
4062,677103.0074,4163149.159,-62695.41858,64910.85649
4063,702455.3841,4154833.509,-37343.04185,56595.20562
4065,708193.5158,4131372.732,-31604.91019,33134.42898
4066,677599.6664,4151702.023,-62198.75963,53463.71964
4067,709094.4546,4129089.113,-30703.97141,30850.81007
4068,687755.8875,4149996.758,-52042.53846,51758.45521
4069,673651.1293,4165543.646,-66147.29672,67305.34298
4070,704244.5578,4123637.361,-35553.86824,25399.05792
4071,650051.4545,4153259.706,-89746.97149,55021.4028
4074,718911.3453,4124431.671,-20887.08067,26193.36792
4075,728399.491,4121398.935,-11398.93501,23160.6322
4076,727014.2008,4116661.834,-12784.22518,18423.53085
4077,669916.1917,4166341.974,-69882.23426,68103.67117
4078,724235.2258,4119594.067,-15563.20019,21355.76407
4080,719692.3242,4105214.18,-20106.10178,6975.877327
4082,681937.0307,4147655.737,-57861.39529,49417.43445
4084,707912.5825,4128401.995,-31885.8435,30163.69191
4086,700194.6031,4130594.653,-39603.82291,32356.35019
4087,728696.0153,4098914.755,-11102.41068,676.4522429
4090,704311.6243,4126883.596,-35486.80165,28645.29299
4095,687431.8061,4133388.917,-52366.61993,35150.61368
4096,699003.9267,4134479.295,-40794.4993,36240.99178
4097,660329.3209,4166068.289,-79469.10511,67829.98626
4098,705776.83,4142333.069,-34021.59597,44094.76597
4105,721580.9935,4125957.776,-18217.43253,27719.47287
4107,676533.9037,4157514.821,-63264.52226,59276.51779
4108,697159.8956,4147991.623,-42638.53035,49753.3199
4109,664876.5723,4175021.404,-74921.85368,76783.10056
4111,677635.739,4152018.744,-62162.68703,53780.44119
4112,684920.1124,4151606.512,-54878.31356,53368.2095
4113,735513.44,4115947.426,-4284.986003,17709.12289
4114,738459.1641,4117550.277,-1339.261911,19311.97361
4116,711857.5067,4104763.591,-27940.91931,6525.288279
4117,673841.9587,4165632.564,-65956.46733,67394.26079
4120,714680.4135,4103713.81,-25118.01251,5475.506879
4122,718998.2846,4129474.221,-20800.14139,31235.91782
4123,682737.3167,4138798.681,-57061.10934,40560.37776
4124,713745.8053,4122124.513,-26052.62067,23886.20979
4125,719089.7131,4130150.929,-20708.71286,31912.62617
4127,684461.7611,4164313.87,-55336.66495,66075.56748
4128,676399.089,4146793.953,-63399.33703,48555.65042
4129,735875.2342,4107379.872,-3923.191823,9141.568694
4130,696261.868,4151500.786,-43536.55799,53262.48346
4131,681586.4984,4159553.026,-58211.92758,61314.72307
4132,717188.5302,4118358.235,-22609.89583,20119.932
4136,689232.7616,4163989.381,-50565.66441,65751.07795
4137,718598.5696,4130104.08,-21199.85642,31865.77708
4138,735246.8326,4106361.898,-4551.593367,8123.595441
4140,691145.4302,4112407.227,-48652.99578,14168.92365
4141,654192.5834,4165573.91,-85605.84262,67335.60696
4143,717901.0673,4138009.88,-21897.35866,39771.57745
4144,699476.0598,4150724.789,-40322.36618,52486.48624
4145,676000.0119,4158575.524,-63798.4141,60337.22147
4146,665646.6319,4132243.125,-74151.7941,34004.82176
4147,700674.517,4134423.997,-39123.90904,36185.69396
4148,670539.9255,4165545.287,-69258.50049,67306.98389
4150,705432.856,4141708.735,-34365.56999,43470.43193
4151,701945.1665,4122394.563,-37853.25949,24156.25978
4154,718858.4311,4150198.289,-20939.99489,51959.98639
4155,719522.9123,4150323.512,-20275.51368,52085.20943
4158,688321.6902,4098018.381,-51476.73578,-219.9220861
4160,676765.0957,4168867.344,-63033.33031,70629.0408
4162,709687.1246,4104504.394,-30111.30136,6266.091023
4165,686928.7964,4158266.061,-52869.6296,60027.75783
4168,712915.3664,4124540.216,-26883.05959,26301.91339
4171,673119.644,4153263.437,-66678.78198,55025.13369
4172,725053.29,4124827.657,-14745.13604,26589.35436
4173,684847.0189,4152990.439,-54951.40714,54752.13587
4174,703550.5637,4117886.431,-36247.86227,19648.12813
4176,668037.882,4158527.811,-71760.54401,60289.50763
4177,676738.761,4168612.881,-63059.66498,70374.57761
4178,704969.7124,4139657.296,-34828.71365,41418.99309
4179,654232.1216,4159016.195,-85566.30444,60777.89248
4180,712173.5078,4124015.165,-27624.91822,25776.86196
4181,683203.2192,4154203.357,-56595.20679,55965.05443
4184,703201.696,4125607.267,-36596.72999,27368.96383
4189,674128.821,4143886.266,-65669.60498,45647.9632
4191,706771.4654,4100529.657,-33026.96056,2291.353849
4192,725159.711,4112294.27,-14638.71503,14055.96685
4194,651980.6359,4163929.025,-87817.79006,65690.72218
4195,674148.7056,4143434.255,-65649.72037,45195.9523
4197,675132.101,4166143.856,-64666.32497,67905.55294
4200,725706.59,4151904.837,-14091.83604,53666.53396
4201,737121.947,4105612.102,-2676.479022,7373.799412
4202,680710.4985,4158077.654,-59087.92745,59839.3506
4203,673280.8494,4156120.198,-66517.57661,57881.8946
4209,677120.2646,4146187.359,-62678.16139,47949.05599
4211,677138.9224,4162919.009,-62659.50364,64680.70648
4212,726822.6696,4117586.873,-12975.75639,19348.57017
4213,674457.4045,4155807.67,-65341.0215,57569.36744
4215,717494.766,4125390.943,-22303.66001,27152.63987
4216,669731.6542,4166067.676,-70066.77179,67829.3727
4218,654040.219,4160375.144,-85758.20705,62136.84063
4219,687094.8898,4133537.368,-52703.53617,35299.06458
4220,680172.8591,4146770.33,-59625.56694,48532.02689
4221,681124.321,4158759.738,-58674.10497,60521.43509
4222,673931.7762,4160663.785,-65866.64978,62425.48155
4226,715599.1733,4103721.878,-24199.25272,5483.57485
4227,669318.6931,4163552.976,-70479.73295,65314.67295
4228,704417.8884,4127450.248,-35380.5376,29211.9453
4229,654833.0836,4170227.99,-84965.34244,71989.68693
4230,701520.3743,4142797.324,-38278.05169,44559.02114
4232,672053.1112,4159301.564,-67745.31476,61063.26111
4233,703800.0892,4131156.436,-35998.33677,32918.13335
4234,676630.0459,4169008.364,-63168.38006,70770.0606
4235,678448.902,4149900.892,-61349.52404,51662.58908
4236,722112.9666,4120742.107,-17685.4594,22503.80395
4241,735206.7314,4111928.362,-4591.694639,13690.05874
4244,682133.3759,4159879.994,-57665.0501,61641.69129
4245,682432.1301,4148336.918,-57366.29585,50098.61539
4246,677122.6459,4162728.106,-62675.78011,64489.80327
4248,727171.031,4127167.689,-12627.39498,28929.38583
4249,723302.8578,4125046.77,-16495.56818,26808.46688
4250,686327.8944,4155730.91,-53470.53162,57492.60735
4251,700794.5711,4142893.256,-39003.8549,44654.9532
4256,715860.1185,4121065.086,-23938.30746,22826.78266
4257,737049.2717,4117865.374,-2749.154308,19627.07059
4258,680577.3167,4156724.811,-59221.10933,58486.5076
4259,650770.4771,4162955.016,-89027.94886,64716.71312
4260,723562.2034,4123913.564,-16236.22261,25675.26063
4261,663050.0605,4167899.006,-76748.36555,69660.70346
4262,728159.901,4124588.767,-11638.52502,26350.46364
4263,703095.5804,4116539.012,-36702.84559,18300.7093
4266,718651.7398,4154069.03,-21146.68623,55830.72654
4267,717086.313,4113180.462,-22712.11296,14942.15875
4268,724985.0015,4124814.218,-14813.42446,26575.91537
4270,723466.1187,4106922.318,-16332.30729,8684.01496
4273,698835.3792,4134384.735,-40963.0468,36146.43157
4275,717975.7735,4117372.951,-21822.65249,19134.64767
4277,674380.435,4157116.327,-65417.991,58878.02435
4280,687435.7277,4150393.772,-52362.69831,52155.46869
4284,708018.1143,4131732.246,-31780.31167,33493.94347
4285,687124.0598,4149900.583,-52674.36622,51662.27973
4286,669709.9285,4145262.645,-70088.49746,47024.34158
4288,700943.8217,4142410.306,-38854.60435,44172.00259
4290,680162.8217,4148508.847,-59635.60432,50270.54379
4291,700047.7344,4147121.293,-39750.69164,48882.98974
4293,724250.8918,4112838.167,-15547.53417,14599.86352
4294,682613.9154,4160080.822,-57184.51061,61842.51887
4296,729150.9334,4102725.197,-10647.49263,4486.893616
4297,699481.7308,4134671.514,-40316.69523,36433.21108
4298,686352.8266,4155667.286,-53445.59941,57428.98336
4299,681217.1227,4148471.268,-58581.30335,50232.96527
4300,666717.1982,4155757.983,-73081.22782,57519.68028
4303,670877.1004,4142691.83,-68921.32559,44453.52699
4305,705293.3213,4116164.15,-34505.10473,17925.84657
4306,680526.0415,4149710.694,-59272.38447,51472.39149
4308,695267.834,4148172.145,-44530.59202,49933.84166
4309,675642.6997,4144070.552,-64155.72628,45832.24856
4310,696854.6279,4141397.546,-42943.79808,43159.24282
4311,723977.5257,4121220.859,-15820.90029,22982.5557
4312,721763.3667,4120942.472,-18035.05927,22704.16901
4314,709707.455,4104625.646,-30090.97095,6387.342849
4315,667894.0187,4125401.874,-71904.40729,27163.57135
4317,707630.0294,4139984.436,-32168.39655,41746.1326
4318,674823.9274,4158008.416,-64974.49855,59770.11291
4320,737716.4522,4142254.49,-2081.973815,44016.18748
4321,718948.2267,4124982.429,-20850.19928,26744.12605
4322,735355.6866,4105294.631,-4442.739418,7056.328218
4323,675315.1653,4156988.134,-64483.26071,58749.83101
4324,667053.9254,4157432.909,-72744.50065,59194.60561
4326,680181.4669,4149316.521,-59616.95912,51078.21783
4327,700354.2584,4127741.984,-39444.1676,29503.68066
4328,733433.2538,4116779.673,-6365.172153,18541.37038
4329,694119.8547,4148799.45,-45678.57132,50561.14731
4330,718457.7774,4109053.016,-21340.64856,10814.71307
4331,674845.4172,4147882.023,-64953.00877,49643.7197
4332,728652.3891,4098608.39,-11146.0369,370.0870985
4333,681802.9076,4156193.037,-57995.51843,57954.73351
4334,679187.2121,4147867.185,-60611.21391,49628.88168
4335,676208.0158,4158644.767,-63590.41015,60406.46357
4337,737298.2412,4117077.189,-2500.184771,18838.88597
4339,671205.5434,4154657.299,-68592.88258,56418.99616
4342,703646.7825,4117818.479,-36151.64347,19580.17638
4344,668924.5382,4186212.529,-70873.88784,87974.22618
4345,652943.7876,4160700.689,-86854.63839,62462.38565
4347,680612.9971,4149932.409,-59185.4289,51694.1061
4350,736505.3684,4112293.576,-3293.057617,14055.27282
4351,719266.0313,4119125.859,-20532.39473,20887.55557
4355,701810.2224,4139481.824,-37988.20358,41243.52091
4356,700868.0068,4141851.576,-38930.4192,43613.2735
4357,719410.5557,4124034.171,-20387.87034,25795.8676
4358,655057.8142,4170787.644,-84740.61175,72549.34104
4359,683260.3905,4153066.891,-56538.03549,54828.58779
4360,691320.8062,4151373.953,-48477.6198,53135.6499
4366,700515.4736,4141055.746,-39282.95244,42817.44261
4368,676411.8833,4146694.532,-63386.54272,48456.22893
4370,692049.7135,4151123.63,-47748.71254,52885.32747
4371,724099.909,4107319.597,-15698.51699,9081.293755
4372,718952.5329,4150422.449,-20845.89307,52184.14629
4373,707744.8182,4127982.996,-32053.60778,29744.69317
4376,717609.2139,4125210.004,-22189.21212,26971.70105
4377,693712.698,4113125.282,-46085.72795,14886.97895
4378,700484.1642,4142583.315,-39314.2618,44345.0116
4379,711565.9027,4128309.382,-28232.52334,30071.07903
4380,654861.6344,4171895.476,-84936.7916,73657.17301
4381,722683.8284,4114999.643,-17114.59762,16761.33967
4383,733874.1739,4108679.991,-5924.252063,10441.68783
4384,700399.5886,4140991.284,-39398.83739,42752.98149
4385,713263.6055,4127714.386,-26534.82053,29476.08304
4387,683611.094,4149701.873,-56187.33197,51463.56958
4388,735437.8211,4111872.184,-4360.604864,13633.88095
4389,674698.575,4144152.086,-65099.851,45913.78343
4390,721699.9949,4133831.891,-18098.4311,35593.58778
4391,681984.8237,4156154.546,-57813.60227,57916.24285
4392,689725.7899,4182528.157,-50072.63608,84289.85397
4394,712782.4409,4130330.93,-27015.98505,32092.62731
4396,671067.7071,4151279.958,-68730.71892,53041.65488
4397,718752.5313,4136023.473,-21045.89475,37785.16976
4399,683553.8575,4160235.573,-56244.56854,61997.27048
4403,669307.7827,4153370.149,-70490.64332,55131.84644
4404,672420.5415,4154441.338,-67377.88454,56203.03487
4410,710628.33,4105205.033,-29170.09599,6966.729672
4411,687332.9119,4150745.563,-52465.51408,52507.25986
4413,724802.4955,4131806.297,-14995.93047,33567.99355
4414,682384.3834,4150058.964,-57414.04261,51820.66096
4416,703783.6785,4120902.662,-36014.7475,22664.35857
4417,693803.0209,4113292.606,-45995.40515,15054.30302
4418,674689.0433,4155831.72,-65109.38266,57593.41666
4421,737013.5077,4116877.38,-2784.91827,18639.0772
4422,682489.4163,4138688.623,-57309.00972,40450.32039
4426,688686.4525,4098692.418,-51111.97348,454.1151453
4428,726754.9391,4112159.411,-13043.48691,13921.10797
4429,735201.7802,4106223.169,-4596.645818,7984.865533
4430,693673.7907,4150636.346,-46124.63531,52398.0434
4431,668564.0075,4133453.863,-71234.41846,35215.55977
4434,712094.2,4123907.175,-27704.22604,25668.87209
4435,685063.1522,4145583.872,-54735.27382,47345.56917
4438,734857.2094,4111543.926,-4941.216565,13305.62278
4439,702803.8319,4125618.793,-36994.59407,27380.48991
4441,692276.8001,4098610.762,-47521.62593,372.4590816
4442,720209.0578,4150358.778,-19589.36816,52120.47512
4443,720676.1822,4105050.155,-19122.24383,6811.852486
4445,721232.6422,4124332.036,-18565.78379,26093.73307
4446,657900.4067,4140130.344,-81898.01926,41892.04148
4448,685789.4496,4158230.793,-54008.97639,59992.49027
4450,683468.4559,4154483.642,-56329.97007,56245.33939
4451,669152.7427,4160887.314,-70645.68328,62649.01126
4452,678979.2257,4150160.866,-60819.20028,51922.56294
4453,725148.4914,4131932.399,-14649.93457,33694.09634
4454,652150.6035,4174802.945,-87647.82251,76564.64189
4456,651863.6378,4140833.544,-87934.78818,42595.24137
4457,691230.064,4151418.557,-48568.36201,53180.2543
4459,691492.8644,4151579.913,-48305.56162,53341.61037
4460,719592.4774,4126217.843,-20205.94861,27979.5396
4465,715224.7079,4138891.093,-24573.71812,40652.78963
4466,669943.3042,4163436.888,-69855.12175,65198.58506
4467,724096.3376,4121293.718,-15702.08838,23055.4148
4471,712297.9767,4155421.207,-27500.44929,57182.904
4472,708749.4293,4128934.399,-31048.99666,30696.09605
4473,684641.5699,4158234.27,-55156.85608,59995.96697
4474,731806.0659,4108705.987,-7992.360076,10467.68433
4475,693203.867,4112972.323,-46594.55903,14734.01996
4477,722137.2134,4129813.949,-17661.2126,31575.64597
4480,649963.8631,4153164.059,-89834.5629,54925.75612
4482,696568.2786,4141491.333,-43230.14741,43253.02965
4483,738150.1844,4114981.292,-1648.241611,16742.98935
4485,700591.5769,4140840.125,-39206.84906,42601.82226
4487,698259.4904,4145077.325,-41538.93561,46839.02182
4488,723602.3769,4107272.665,-16196.04915,9034.362482
4489,677326.9673,4163179.952,-62471.45873,64941.6491
4490,735811.7611,4114031.437,-3986.664896,15793.13398
4491,717901.1423,4131152.687,-21897.28374,32914.38355
4492,682630.1495,4150249.086,-57168.2765,52010.78275
4493,676536.9274,4164734.86,-63261.4986,66496.55733
